Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Pakistan,PAK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.2293690184,0.009375676793,0.1805626177,-0.06266224145,0.0449479013,0.2226059739,0.06242770141,0.1006422254,0.1811928533,0.2958806972,0.2690107262,0.3846349373,0.207749628,0.1026667358,0.1781923495,0.4218641393,0.3314527089,0.3879211731,0.4847368389,0.5242572003,0.6129976619,0.5663837373,0.6883136241,0.6727600119,0.8051189411,1.19175194,1.456054495,1.14722858,0.8136100455,0.8447950066,0.3095950263,0.3891065865,0.8435173001,0.4752077118,0.8455857016,1.515750831,2.639750062,3.035719338,2.689366561,1.248013055,1.027911081,0.5750551458,0.3434530487,0.5153538493,0.6953081168,0.557734356,0.8213499981,0.7358370497,0.4877457507,0.6961464804,0.6846952899,0.6160394391,0.3899807535,0.6061224312,0.6883392463
Panama,PAN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,0.3980627273,-0.07705208345,1.344292248,5.46803805,5.805735902,6.353808443,1.340365831,0.3590265277,1.028813331,1.855002583,-6.560075521,-7.801404334,0.8701573505,2.10601018,1.762625014,1.871346437,2.01535188,4.287107058,2.938223041,4.656698519,13.04522312,11.93514328,8.948858735,6.917646827,4.952294461,1.930340367,7.72303744,8.462799912,6.643444408,15.77890645,10.2406206,9.291899703,3.905910485,8.432070388,12.31683544,8.13045859,8.091673571,9.692165269,9.179668985,8.782260771,6.345731589,7.444428283,6.713504199,-2.859800252,2.719822663,3.233675946,2.865154763,3.756546102
Peru,PER,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.1878307428,-0.03884393274,0.6563313371,0.8698078784,0.4500650466,0.4790279503,0.4456309402,0.3719513237,0.2001300566,0.4450291127,0.1483169183,0.5774148151,0.2202386912,0.2190800182,-0.5056703146,0.006631855229,0.1006429779,0.0867450651,0.1684002343,0.2622273674,0.155241951,-0.02038352119,-0.2196500472,2.183587715,7.328507815,4.796187412,6.282348119,3.679021749,2.961992147,3.865535405,1.564790193,2.199224502,3.935620845,2.273086425,2.394892075,3.390348169,3.910656805,5.374286559,5.743356976,5.32237544,5.730877328,4.472626582,7.361736834,4.757349002,2.12302965,3.86551317,3.546281887,3.513331494,2.638246195,2.091289834,0.3293870763,3.155709023,4.552215821,1.467737531,
Philippines,PHL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.0137582234,0.2577887168,0.04521485787,0.5196079832,0.8376536634,0.6755459204,0.7920105404,0.9424178306,0.3920468893,0.0224227483,-0.2876676272,0.4246977666,0.03790929187,0.2780780734,0.02518878601,0.03432348351,0.3736700074,0.8123522275,2.16907027,1.160495168,1.049332763,1.050514594,0.3773439499,1.995598427,2.174705331,1.74612998,1.6027794,1.298531312,3.070111177,2.135679994,1.777224526,0.9629854439,2.098275045,0.5652632434,0.623144778,1.549060092,2.120918865,1.871212459,0.7378005892,1.173248212,0.5136980495,0.856963003,1.227630007,1.316426384,1.929375228,1.840180107,2.598508035,3.122387784,2.868338261,2.301174986,1.885863632,3.040788553,2.347509723,2.042103548,1.934466809
Palau,PLW,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.165493789,1.023517327,0.9384798316,0.9544598569,,,-0.173527188,,,,,2.125009529,-0.8979796618,1.16866207,2.972122782,4.113813438,2.079051313,17.18468979,2.181762368,2.357071307,1.468894939,1.426998329,4.186636371,10.0291461,8.00597031,16.39278217,12.40318585,21.67479263,16.71498599,17.41488281,15.85860334,16.64151777,13.33642131,28.17547246,16.96537261,
Papua New Guinea,PNG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,20.08308292,6.616507363,10.00044335,8.613792129,4.95359987,-0.1643811049,1.377797093,1.20690439,1.997401637,1.92708649,2.966587315,3.449670112,3.625931067,5.419511369,4.532029606,3.439430324,3.429183727,2.963844188,4.198203464,5.735015023,4.826912275,3.184183118,2.429035753,1.247401061,1.085149666,9.805073867,2.130473335,0.5735264534,2.887983827,8.571201779,2.740303139,2.050724509,0.6721237361,4.767668112,0.828665064,0.8215627627,1.538594752,1.368617084,0.4100704684,3.614960513,0.2497498085,0.2024966589,0.1352264824,0.1260693281,0.1268242951,0.1382280282,-0.1884170255,-0.7882363057,1.271855264,1.355812794,0.4737944971,-0.1318229213,3.769813816,0.2679641275,
Poland,POL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1348939641,0.3403471515,0.7186995937,1.785655583,1.692182748,2.561633807,2.798280777,3.070785068,3.641554854,4.339078379,5.397403661,2.95949603,2.048629658,2.457434971,5.411508457,3.596417956,6.207906066,5.825021771,2.720999374,3.18105495,3.944894621,3.571289577,1.528860914,0.2589834466,3.850891765,3.29546178,3.816087214,2.378128156,3.348039546,3.154556492,3.314990878,5.443067847,6.006260517,4.223761747,2.017718599
Pre-demographic dividend,PRE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.987539191,1.008485235,1.096950744,1.119897593,0.6321161045,0.7858466354,0.8053523858,0.6829440936,0.6060344149,0.563702018,0.01981715936,0.4049928981,0.3206962918,0.2561779461,0.1808389983,0.5538440495,0.1913388329,0.5462528067,0.4538505227,1.287420954,0.2393854201,0.7458963419,0.8614542524,1.496548526,1.503353327,0.7449962673,0.6595283142,0.7903256727,1.05332441,3.137012236,1.650552368,2.749561139,2.742452997,3.849821862,2.541012004,2.3160461,2.03377866,2.450699349,2.541344217,2.861412169,2.481083208,2.7042072,2.778828242,1.598282124,1.247465531,2.14261954,1.133530523,0.8606393094,0.5731648131,0.6889418057,0.8223416403,1.234995714,0.9960481793,1.439331949,
Puerto Rico (US),PRI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.356427723,0.60858953,0.6495171674,0.6295324603,0.6052856924,0.5962044065,0.3098392912,0.2701308099,0.2809718233,0.2941238072,0.4771043839,0.5456580522,0.4718101693,0.5390593963,0.7860327254,1.010613837,0.6146487953,0.966875349,1.635542856,2.866436866,3.315790146,2.743870191,1.741232472,1.61444538,1.273680692,0.579546715,1.281453735,2.316472092,4.898352702,0.5810775586,6.148619208,5.027614442,0.4361372923,6.266972579,1.312247289,1.707412327,6.416330042,2.500930885,2.968925942,2.351339126,3.773768196,4.236487564,7.215351952,6.436543232,5.438510318,0.6352220529,3.562829928,5.020415518,3.465842874,4.50389353,1.814145542,3.608360045,5.083689261,3.948596198,4.270600112
Paraguay,PRY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.7991777838,1.068357681,0.4526424291,0.9241292341,1.774010976,1.614375207,1.294909585,1.037206197,0.9609911267,1.469220513,0.7126658685,0.5671599249,0.6753500488,0.08637026572,0.1154923477,0.02132553925,0.01611173405,0.1334661372,0.1973830983,0.2690357393,1.323098499,1.232752955,1.641652073,1.034549309,1.741841106,1.042801026,1.428222359,2.31705741,3.677994469,0.9867523701,1.217294369,1.167634889,1.256207971,-0.750191695,0.9764619223,0.06798602908,1.398421223,0.5880246846,1.616761505,0.7537323007,2.681207122,1.855172093,2.470061802,1.027269754,2.414655071,1.957470072,2.214052308,1.556429906,0.6108802712,1.133031277,0.9208772961,0.8973260537,1.774824683,1.335825925,0.8995617299
West Bank and Gaza,PSE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.734616791,5.197090568,4.335336986,5.13725121,4.441884762,1.437441622,0.4789669723,0.2654817481,0.3243951613,0.4457865352,0.707064401,0.3475489408,0.3369499802,0.7045852484,3.716041901,1.858607115,2.135156047,0.5159182703,1.402539137,1.141637529,0.7510358039,1.924477981,1.140566982,1.294462944,0.7697200465,0.5134337666,1.951941327,1.62179695,0.5800982972,1.182813298
Pacific island small states,PSS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.421848059,1.803566159,2.025822498,2.912136064,1.956083707,2.483309333,1.375998875,2.314665693,1.571293018,1.245958498,2.536800212,2.49015767,2.617229462,2.291576746,1.912789213,1.706064147,0.7485329838,2.388624487,2.584857322,2.836490576,0.05555532581,0.2081523115,3.518492911,2.053452764,0.22134119,0.4538616545,-0.9127377604,0.7032178385,1.822242587,-3.817376358,1.118661323,1.878364668,1.647482696,1.620330718,6.196495429,4.020626204,13.71450344,10.38945357,13.59368979,7.403804239,6.335091544,5.755449313,5.435796064,5.265884775,5.660611395,3.894378765,6.091812471,5.266233468,6.139491209,4.407357176,3.844192569,5.805833258,2.478180967,2.286443345,
Post-demographic dividend,PST,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.4282940988,0.4234524032,0.4115445266,0.4460723779,0.5631948335,0.3884716398,0.3221902692,0.3819082237,0.3906289764,0.4572914726,0.5742287276,0.5826085995,0.4957300867,0.4276707189,0.4761368154,0.3243052209,0.5874063101,0.9243742337,0.934690422,1.085577722,1.170846443,0.7265608468,0.6643879361,0.779080268,0.8257567352,1.041809285,1.129436476,1.43575307,2.443911113,3.815286659,5.044467502,2.637851422,1.984870173,1.649632955,2.143421108,3.240552752,4.288458697,5.671204707,3.741892648,2.034967943,2.305095898,3.056791525,2.328849287,2.390011526,2.076630146,3.64424909,4.158181016,3.050533143,0.5910936702,2.151171333,1.14058835,2.451789929,1.935363926,0.8069482249,1.50502647
French Polynesia,PYF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.004345789307,0.06145115625,0.03025732422,0.04574520673,0.01234534916,,0.01052850612,0.4045641445,-0.3114826439,0.0754423499,0.01449994628,-0.001356221347,-0.003360745612,0.07380218781,1.520673978,0.6674378099,0.9917658892,0.000807801039,-0.09140642629,0.04216397731,0.04967764167,0.08521214451,0.3818904626,0.2749035883,0.1132528308,0.2743095517,0.662843284,0.2756574507,1.181327724,0.1153827482,0.1370528596,0.5214283953,0.8784201137,0.1945438913,0.3317415937,1.056472877,2.15733093,2.585688367,1.644728394,1.006645122,0.4883195532,1.119594432,1.543514592,0.09678447408,0.2114009651,-0.2788898019,-0.4166143248,-0.1630413133,-0.1014657222,
Qatar,QAT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.885408879,7.051787724,0.001959775605,0.1662708162,0.5401008815,0.3629456102,0.006089625921,0.05583867055,0.2198913893,0.08112959383,0.1384566507,0.04364259077,0.04883697435,0.01468864183,-0.2228388716,0.1295240682,-0.02909150236,-0.05453114644,-0.3416588421,-0.0231199187,0.06630038941,0.6179980843,0.517645866,1.006763881,1.787929761,1.149680658,3.740559308,3.702755596,3.386477192,0.9138125956,1.416675432,1.684982456,3.222105442,2.655415757,3.778179583,5.614130334,5.748812108,5.896219912,3.27806417,8.307641308,3.732611559,0.5593890513,0.2118887222,-0.4228825959,0.5044910368,0.6620993044,0.5100441379,0.6120387233,-1.192496952,-1.594725376,-1.68550859,-0.6083538464,0.03228506164,-0.2226148217,0.2111012807
Romania,ROU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.61E-05,0.1386451291,0.3065083261,0.3565852125,1.13391484,1.119418075,0.7120217428,3.415299195,4.870960092,2.895434209,2.783613172,2.864207602,2.483420201,3.18995908,8.59368513,6.600671758,9.020060525,5.786790162,6.377418661,2.663644071,1.889718591,1.230426891,1.701437729,2.03100514,1.937288272,2.427258221,3.374175696,2.832730745,3.016223704,2.926544483,1.429339349,4.106637202,3.872901254,2.482723413,1.920707828
Russian Federation,RUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2522319832,0.2782871345,0.1745405261,0.5222568382,0.6584544564,1.201358893,1.019119425,1.662282546,1.031161116,0.9286630042,1.005535945,1.842378885,2.606185281,2.029807038,3.797712094,4.298955948,4.502694249,2.99212552,2.830828698,2.692361181,2.290798699,3.019402114,1.06987641,0.5026079614,2.548499988,1.814092975,0.5300607906,1.888517316,0.6348511844,2.211365279,-1.736809814,-0.4849182833,-0.3761084427
Rwanda,RWA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.02728512886,0.7624942382,0.2028744565,0.6878852741,0.7132241607,0.5246007131,0.9188497994,0.6629606825,0.5178263222,1.133099909,1.308610904,1.281392948,1.470961153,0.7515099808,0.9493433154,0.8521669107,0.9039905034,0.8134668703,0.8787336366,0.646147772,0.3003702853,0.2395898427,0.2710658904,0.2962172882,0.0001326899867,0.1546150433,0.160597843,0.1398821816,0.356901653,0.08066354526,0.3915243667,0.9407095123,0.07629691524,0.2198072238,0.3240064272,0.2713186438,0.92307105,2.021447253,1.97476606,2.091294064,3.529814636,1.62859756,3.52219421,2.989320576,3.811123365,1.89710171,3.217234902,2.961535826,3.799501383,2.542899792,1.49998347,1.912629307,2.291214887,3.203846613,
South Asia,SAS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.06977863123,0.06878873992,0.02238999163,0.04158674326,0.05241800791,-0.005479144822,-0.001819702547,-0.02129492423,0.01848671724,0.05095738885,0.06216777688,0.06634904065,0.06168941558,0.01784599734,0.02172909436,0.04836605781,0.05584694126,0.08991001718,0.04214789902,0.08252993988,0.08126985447,0.04216539835,0.124114622,0.2369990225,0.3107804468,0.5361936929,0.5647303929,0.8619948104,0.6175654206,0.4780877322,0.7459134923,0.96427754,0.9228396188,0.6086729066,0.7675504011,0.9104938145,1.999115836,1.988886349,3.389710064,2.468540002,1.576947386,1.919502091,1.305445208,1.522601488,1.652853644,1.982876617,1.801314824,1.423516394,1.481077091,1.639958539,2.108135608,1.28837189,1.355134633,0.7369948973,0.6797340293
Saudi Arabia,SAU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.1368708158,-1.551012669,0.3495106677,-4.187423245,-8.218787219,3.987114246,-0.6196335312,1.055364579,0.6926350495,-1.135825701,-1.940147917,3.526012419,7.262046977,3.827391877,4.054226805,0.4729864765,1.110757316,-1.369183199,-0.3716458055,-0.6852347145,1.582360441,0.1210074802,-0.0575786498,1.028217646,0.2584306211,-1.307817642,-0.7106069709,1.831404664,2.918380547,-0.4816642729,-0.9925690992,0.01066593678,-0.3238999637,-0.2717727755,-0.1292097254,1.335158503,1.585536023,1.484578845,1.059256996,0.1016903871,0.9236700924,0.6881336315,0.6696260138,0.4379841956,0.1917115173,0.5726220979,3.185186119,0.1368014072,1.369456833,0.3464114558,0.2111155234,2.885061217,2.155644963,1.871310322,1.271685574
Sudan,SDN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.07903896671,,0.02456650467,0.008449090036,-0.02930083163,0.02695367385,0.09711949371,0.1102812866,0.07368934475,-0.03159742397,0.09886279743,0.1797489394,0.1922693229,0.0767907881,0.08688033338,-0.03764584856,-0.08095360675,0.09633406836,0.01405456387,0.01629704214,-0.09253528244,-0.001403629693,0.001279875586,-0.001801597816,0.7752195657,0.08676561287,0.004435425389,0.8381005571,3.295046225,3.471250854,3.1997261,3.65224476,3.932154996,6.317823198,5.67090591,4.438799367,4.06910716,2.530915715,2.549809808,3.344175682,3.500045395,3.15234853,6.142124347,3.923120745,2.52698516,3.341352614,2.495327593,2.580438764,3.512695239,2.552269688,2.65193447,1.527540298,1.110004216,,
Senegal,SEN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.3853838831,0.7315894947,0.937775444,0.2629603792,0.4888017097,0.796256115,1.249754198,0.9517630234,-0.1526549853,0.2186567296,0.3211271186,0.8391863023,0.699009348,-0.9719441987,0.8346103842,-0.4138227263,-0.1563743604,-0.06103544424,0.2327753094,0.4210123275,0.7697658778,-0.1040676783,0.2752105673,-0.01102410066,1.328335763,0.5006675619,0.2127465109,2.959708117,1.092992585,2.452464495,1.357744524,0.6927572729,1.180244408,0.9864582852,1.365346632,1.525512948,2.477708377,2.511456675,2.704047398,2.052995358,1.687783367,1.901069964,1.563680196,1.64581763,2.036131212,2.301949347,2.481103207,2.801853806,3.66765809,4.552476186,7.523957081,9.404264051,10.5411242,15.60446,
Singapore,SGP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,4.842301975,5.124160522,5.918433207,9.545355452,6.515152318,5.179977656,3.646084696,4.403737524,3.989646352,8.992566174,10.38772838,11.71034171,9.959122803,6.375949254,6.591966731,5.464176773,9.201629956,13.5578926,14.40513959,9.47499553,15.42354724,10.74886004,4.228441213,7.732701253,11.60308486,13.60039465,11.872466,15.68237091,6.950624804,21.84920346,16.14889045,18.93986069,6.653665882,17.46241537,21.20272375,15.11335885,26.3271523,26.16198888,7.023286082,12.07109441,23.06947168,17.59603141,18.74352442,20.93448104,21.81848808,22.65418269,20.37662876,29.67061262,22.11837726,28.33155043,22.84108284,33.30458087,29.41423786,26.21410357,27.75756479
Solomon Islands,SLB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,-0.3396136364,-0.02462647059,1.266461538,-0.0591440678,10.52632038,5.882350545,4.761906522,4.123709767,2.290075485,1.318081736,0.1186273472,0.5338230395,0.240220393,1.080991979,0.4079903793,2.100510902,6.757458674,0.9522448729,6.709358578,4.858486794,6.378340838,5.268100622,7.770946297,0.5204087201,0.4315530042,1.164237585,6.432755778,1.92417308,2.02868816,0.4774050888,-2.104271826,0.04208946552,-0.2416654626,-0.6421412054,0.09914712915,7.178122193,12.36647222,9.683554744,6.03099252,18.47396452,11.28426694,2.014950103,4.155367442,1.574010169,2.463681089,2.707059459,2.917695816,1.54706752,2.024950815,0.5845829777,1.83340987,2.599582143,4.750171656,1.872294982
Sierra Leone,SLE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.886859143,1.239583363,0.8167569398,1.084327651,1.618022363,1.486708948,1.429026742,0.7309695246,2.524944683,1.449837075,-1.696562349,0.6732131939,0.3615853464,0.1705367309,0.5385709044,-3.612714078,-28.62425573,5.970179421,-2.188305197,2.396253722,4.99268738,0.962133133,-0.8234614384,-0.9706379563,-0.3152026786,0.8368805233,0.07050241713,0.2117105079,0.01559933303,0.07965527977,6.133493496,0.5849476497,0.5384768497,0.4020805147,2.733291412,3.564709456,1.803756154,2.627891144,1.276969819,2.793294784,5.592659183,19.55058751,11.76305167,5.726751438,4.880078785,3.718660924,2.276636644,7.195402496,2.905028802,1.866055302,0.7618889549,2.983252326,2.035240495,3.758702025,
El Salvador,SLV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.3265896974,0.5901595117,0.522267583,0.4159964502,1.206569501,0.6952847645,0.5566340579,0.6336601136,0.7468126191,-0.2875587615,0.1645233904,-0.1664145138,-0.02941878109,0.8008332773,0.3375496636,0.3262841399,0.6398670879,0.4628546744,0.4047848626,0.3284376229,0.03940333069,0.4794146505,0.2633481364,0.2459787701,,0.4263331555,,0.577629027,10.08244914,1.912409009,1.471370927,2.270704149,3.711251875,1.066151837,2.646812423,3.477616002,1.507072861,9.114347436,5.020601116,2.094863995,-0.6134061928,0.6039308468,2.011239459,1.114908573,2.240895136,2.109978045,1.981980316,2.016884515,1.586204787,2.59024369,1.551019986,2.756049983,0.08231875685,1.899288275,2.612418578
San Marino,SMR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.293157723,0.4898578594,1.00472457,0.1240439287,0.1222698804,1.557430991,0.2524834487,1.560523256,0.05313761468,0.001696160267,-0.004979124618,0.0157299601,-0.09811782488,-1.119105696,-1.897300564,-0.08107778669,0.3338458171,6.31420275,-4.126105472,-3.4841175,0.5420437436,-0.02089209439,-0.008459073007,0.1587134112,0.06751259507,0.06515693129,0.07253515915,0.05018822836,0.001350417207,-0.02659442153,0.007911398316,0.001775530773,0.006384868563,-0.02996413802,-0.1241063561,0.5124650226,1.909785215,2.596343815,1.471180016,3.662761973,4.166965851,3.509979236,2.459063253,5.095912178,4.556246295,4.925108203,4.989610218,4.841565534,5.18197836,5.164630417,6.188869184,6.336990356,6.233602935,6.167652331,
Serbia,SRB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.853835831,7.480173771,6.238239378,3.889254517,9.620344097,2.827599321,4.081410566,4.071193769,5.673817558,5.577707464,6.296361717,7.71374569,7.924874271,6.23865408,6.953120891,6.904815809,6.070052205,
Sub-Saharan Africa (excluding high income),SSA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.303555815,1.136910962,0.9326233281,0.8080994232,1.101153135,0.9020265419,0.6765241521,0.5018617015,0.4867286433,0.3490029059,0.08551319183,0.398575589,0.4049334127,0.2641787218,0.3269698805,0.3634348098,0.236395341,0.4540200169,0.4947151955,0.9666561694,0.3164354989,0.5330420606,0.5313185004,0.7246420163,0.965445148,0.761375883,0.6186233233,1.284582745,1.037516076,2.17966897,1.620009758,3.783867681,2.444977227,2.434599625,1.769015068,2.379078924,1.649776387,2.607586539,3.091052313,3.058299353,2.306042875,2.597582325,2.697385286,2.236623827,2.319056731,2.641968952,1.938992787,1.50884966,1.45428505,1.426112046,1.339466026,3.673008686,1.727915621,2.090764844,
South Sudan,SSD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.349372464,-4.303591748,0.00741877911,0.001250229129,,,,,,,,,
Sub-Saharan Africa,SSF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.306686815,1.139437429,0.9340899443,0.8137384853,1.102151569,0.905013331,0.6805255032,0.4926127693,0.4744783213,0.3419333442,0.08668271858,0.3933535084,0.3987505971,0.2597613129,0.3208691377,0.3548026125,0.2325367644,0.4436062268,0.4839146224,0.9368371981,0.3217380562,0.5375551874,0.5173495263,0.7117883686,0.9585850002,0.7605537965,0.6173457127,1.324260633,1.077621076,2.164325782,1.623514566,3.803000841,2.465984536,2.487747848,1.82508094,2.382424852,1.692601029,2.594764384,3.045637829,3.006741969,2.287576184,2.592301501,2.679376379,2.25356856,2.35317929,2.701034628,2.118961781,1.686798535,1.589593508,1.50299329,1.398384294,3.684895367,1.806600555,2.101659807,
Small states,SST,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,8.287308695,4.707646991,4.509024485,3.668424108,3.262924961,2.143327294,1.690875795,1.396407202,1.504449854,1.274883142,1.501637947,2.184652421,1.428728608,1.176802998,0.7901847326,0.6893501446,0.4139323567,0.7650297396,0.8543045427,0.931540517,1.181961696,1.565292467,1.808796115,2.16159382,2.665035985,3.830591702,3.575225208,5.252553186,5.294200757,5.54991596,6.283397667,5.290596705,4.138716496,5.395997392,11.93821705,25.76939654,26.28450824,31.92904785,21.03279701,47.09171287,29.3713836,30.00217692,43.20898761,15.78744798,30.16641964,18.6695843,5.02771277,39.5217367,69.70834509,68.08134084,-17.36827463,42.94208288,16.46029159,10.653521,20.53600553
Sao Tome and Principe,STP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2069805475,0.2020186422,-0.05073805243,,,,-0.3817333323,,0.0289309335,0.2367071099,0.4351597113,5.810301633,3.880872132,4.986981693,3.94990814,4.226787143,3.330532776,3.055446165,11.47960715,26.62637839,24.15640101,42.09280841,7.724198665,26.62860881,14.19811811,9.797006995,4.554473198,9.037274685,10.74003749,7.982791554,10.62366049,6.175984186,5.857917814,9.997715829,11.2509261,23.43601511,2.716152383,
Suriname,SUR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-1.818843216,-2.259136179,0.9648981888,4.183237561,1.817738197,0.2491943931,0.2096933729,-3.522992985,-1.835486064,-3.501597431,2.27672956,6.940382452,-1.213114754,9.22467459,-8.206018519,2.439862543,-6.778900101,-13.22448979,-14.72868217,-55.23405822,-19.77342945,4.128542736,-13.42066238,-10.86843188,-4.987675015,-2.978641272,2.217390642,-0.9930674179,0.8191925102,-6.93903255,-10.25671362,-3.212353242,-6.730222966,-5.972420236,-2.513320365,1.561271198,-6.221490147,-8.400837365,-6.549731903,-2.410067682,-5.853440564,3.285383833,3.402453516,3.629495323,-1.138668646,3.582858724,6.983340384,2.674947934,3.277133363,2.095605417,0.03571320243,-4.269913027,-0.2454190188,-1.536730891,-0.7966282733
Slovak Republic,SVK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18792313,1.32110789,0.9019586662,1.244162146,0.6346170996,2.157085254,1.111267645,7.472411043,4.987799112,11.95232746,2.07910893,7.102097429,6.272820579,8.058361262,5.841743723,4.602686328,1.702521412,2.322228934,5.447657476,1.87551069,1.012668786,-0.3568030474,1.704871225,5.277707007,4.399864246,2.112695316,2.153945486,-1.059756667,2.255849336,4.165436078,-0.2447722125,2.526079714
